"patch1.before","patch2.before","patch1.after","patch2.after"
71,54,60,65
75,46,67,54
93,41,84,50
65,51,66,50
98,47,87,58
67,43,59,51
85,42,71,56
77,42,67,52
85,61,77,69
81,51,71,61
73,47,69,51
79,46,70,55
76,48,71,53
73,55,76,52
82,36,73,45
79,48,64,63
64,39,60,43
72,53,65,60
88,53,76,65
76,50,70,56
79,59,68,70
80,48,74,54
87,41,76,52
68,47,53,62
72,51,62,61
88,50,76,62
76,49,65,60
72,46,73,45
80,47,69,58
76,55,66,65
73,45,58,60
70,45,61,54
86,57,71,72
76,59,67,68
83,50,78,55
80,49,71,58
77,43,70,50
67,49,65,51
79,58,77,60
79,46,77,48
73,43,64,52
84,41,75,50
75,48,68,55
78,45,74,49
67,47,62,52
86,53,76,63
89,52,77,64
70,67,71,66
88,59,81,66
61,52,64,49
88,43,76,55
93,43,86,50
83,38,74,47
96,38,84,50
80,29,71,38
66,47,68,45
71,48,68,51
82,47,68,61
80,46,73,53
86,56,75,67
79,57,82,54
78,48,70,56
72,46,67,51
84,42,75,51
85,42,77,50
80,40,72,48
81,53,73,61
81,44,82,43
79,53,78,54
91,52,88,55
81,53,73,61
81,55,78,58
83,54,76,61
95,61,92,64
89,67,83,73
83,46,78,51
66,41,65,42
83,44,72,55
70,42,68,44
80,55,74,61
84,63,80,67
78,62,72,68
95,47,88,54
78,66,73,71
89,48,81,56
79,56,71,64
73,51,63,61
75,53,72,56
83,47,79,51
80,52,73,59
77,32,66,43
81,49,74,56
84,51,74,61
86,38,74,50
66,47,62,51
100,52,77,75
84,44,72,56
76,44,65,55
83,55,74,64
76,55,61,70
78,42,65,55
79,56,72,63
80,48,74,54
96,57,79,74
94,43,79,58
68,58,60,66
96,50,86,60
82,49,75,56
76,42,64,54
85,46,74,57
70,52,67,55
83,57,74,66
58,44,49,53
82,64,77,69
85,48,74,59
75,38,65,48
88,49,74,63
81,43,67,57
76,63,76,63
78,47,72,53
93,53,80,66
90,44,78,56
87,55,73,69
66,36,65,37
88,53,72,69
72,48,64,56
85,51,79,57
81,51,73,59
87,44,73,58
89,53,82,60
86,45,78,53
77,48,65,60
93,51,87,57
65,62,64,63
82,40,70,52
82,55,66,71
90,45,79,56
68,55,65,58
82,62,71,73
70,54,63,61
86,40,71,55
71,51,66,56
71,29,55,45
87,49,79,57
81,44,69,56
72,46,62,56
91,55,75,71
76,49,71,54
79,45,68,56
105,46,87,64
83,46,72,57
79,45,70,54
77,53,77,53
74,53,70,57
64,56,56,64
88,47,77,58
78,64,74,68
88,48,83,53
85,50,72,63
77,56,71,62
88,50,83,55
82,52,64,70
82,46,67,61
86,61,72,75
92,64,94,62
88,52,81,59
91,49,75,65
97,37,77,57
64,63,64,63
99,41,80,60
84,55,79,60
76,41,69,48
74,43,63,54
94,54,86,62
71,56,61,66
82,45,71,56
77,61,71,67
73,59,69,63
77,45,67,55
90,60,87,63
75,59,71,63
70,55,72,53
85,54,79,60
77,45,69,53
80,56,71,65
86,52,89,49
74,48,65,57
74,50,66,58
86,38,73,51
88,61,78,71
71,38,58,51
67,53,66,54
69,42,59,52
85,46,70,61
73,58,68,63
85,65,83,67
75,51,72,54
82,56,80,58
62,58,60,60
83,47,58,72
83,52,76,59
75,43,70,48
70,52,65,57
80,46,77,49
76,42,68,50
110,47,85,72
76,49,70,55
82,52,62,72
83,34,66,51
92,38,91,39
68,42,61,49
85,38,65,58
81,54,75,60
62,46,60,48
82,59,84,57
85,42,77,50
88,38,77,49
74,41,74,41
69,46,67,48
87,57,87,57
90,60,86,64
84,38,75,47
81,38,73,46
79,45,74,50
79,52,76,55
81,50,71,60
76,50,80,46
80,43,75,48
70,63,71,62
91,45,76,60
81,43,74,50
79,47,75,51
83,52,80,55
80,58,66,72
87,48,70,65
67,56,57,66
81,54,70,65
71,47,65,53
91,48,79,60
80,50,77,53
82,53,73,62
77,44,64,57
86,44,81,49
89,41,84,46
87,55,74,68
88,50,82,56
67,41,60,48
80,54,70,64
68,50,63,55
101,55,85,71
76,55,70,61
78,55,70,63
74,49,69,54
79,43,70,52
88,50,74,64
74,58,63,69
86,66,79,73
84,53,79,58
100,48,84,64
76,60,67,69
87,55,76,66
78,44,68,54
82,49,78,53
88,51,74,65
88,60,76,72
73,53,68,58
82,53,73,62
64,56,62,58
77,45,66,56
79,51,79,51
71,53,61,63
78,45,70,53
83,45,68,60
99,54,80,73
92,51,83,60
75,50,69,56
87,51,71,67
89,65,78,76
85,57,72,70
69,57,64,62
91,56,78,69
72,58,70,60
66,40,61,45
70,52,65,57
87,54,67,74
82,52,78,56
74,46,64,56
80,44,75,49
86,42,74,54
71,48,59,60
82,64,78,68
74,53,66,61
82,46,73,55
83,41,63,61
70,33,65,38
107,47,86,68
84,50,76,58
79,42,70,51
107,39,95,51
78,50,72,56
73,50,68,55
91,54,77,68
58,36,53,41
96,47,90,53
83,51,79,55
62,35,53,44
75,32,66,41
84,43,63,64
82,47,73,56
78,49,79,48
80,43,74,49
81,47,75,53
77,43,57,63
67,53,69,51
74,42,63,53
75,62,67,70
54,51,48,57
83,36,64,55
94,47,81,60
70,47,63,54
94,54,78,70
74,39,67,46
85,57,81,61
84,46,67,63
73,57,70,60
72,56,66,62
86,59,70,75
77,57,74,60
81,55,76,60
99,42,80,61
78,48,72,54
75,51,63,63
75,50,64,61
81,48,70,59
76,44,56,64
79,48,74,53
77,53,71,59
93,52,83,62
80,58,72,66
88,65,82,71
105,53,92,66
73,62,75,60
65,45,64,46
81,35,68,48
91,50,78,63
92,43,80,55
69,44,64,49
74,56,69,61
74,43,58,59
80,51,63,68
67,57,61,63
81,43,71,53
86,45,71,60
73,40,65,48
90,47,75,62
79,48,68,59
84,51,80,55
67,52,60,59
76,51,72,55
78,50,73,55
98,46,77,67
75,44,70,49
86,35,65,56
71,46,58,59
75,55,72,58
86,44,73,57
83,50,67,66
75,56,71,60
77,57,63,71
84,44,67,61
66,52,65,53
73,43,64,52
83,52,78,57
75,58,78,55
71,47,65,53
105,44,75,74
86,50,88,48
85,53,78,60
90,51,75,66
74,58,73,59
75,57,67,65
70,51,65,56
96,40,85,51
73,53,65,61
68,46,63,51
79,49,66,62
81,45,72,54
64,50,60,54
70,62,63,69
63,46,59,50
78,49,74,53
93,52,85,60
75,53,69,59
78,50,71,57
97,53,88,62
82,54,82,54
72,59,72,59
81,44,73,52
75,76,71,80
65,42,63,44
69,49,54,64
67,61,62,66
75,58,69,64
87,35,75,47
72,48,62,58
80,68,70,78
64,44,64,44
65,50,66,49
96,46,79,63
81,49,67,63
75,40,66,49
65,51,63,53
74,43,70,47
85,53,79,59
80,47,72,55
81,42,72,51
72,45,58,59
76,56,66,66
70,49,60,59
83,46,73,56
88,52,85,55
83,48,76,55
87,51,75,63
81,46,78,49
81,45,72,54
70,46,69,47
94,46,72,68
91,57,79,69
82,39,76,45
66,50,66,50
67,57,63,61
82,56,76,62
83,54,79,58
82,56,67,71
71,55,73,53
89,48,90,47
75,51,64,62
73,62,64,71
86,42,67,61
79,56,73,62
75,52,65,62
79,62,78,63
93,58,89,62
73,49,69,53
80,57,68,69
69,32,57,44
71,51,67,55
78,49,65,62
80,44,76,48
92,40,79,53
98,47,83,62
88,42,71,59
79,47,74,52
78,47,74,51
67,50,64,53
77,60,70,67
69,46,62,53
79,46,78,47
86,51,75,62
88,42,71,59
90,52,76,66
87,44,79,52
91,56,80,67
83,54,75,62
77,62,73,66
73,50,64,59
76,73,75,74
85,42,73,54
77,54,70,61
89,56,79,66
77,44,70,51
74,55,70,59
66,51,66,51
80,44,77,47
91,41,72,60
92,64,84,72
85,46,74,57
72,44,64,52
71,48,65,54
86,50,73,63
97,53,87,63
83,56,80,59
85,61,80,66
83,59,76,66
74,45,64,55
83,39,64,58
90,53,80,63
88,38,81,45
70,50,67,53
90,52,76,66
78,44,63,59
75,52,62,65
66,62,62,66
69,46,68,47
64,68,70,62
84,43,75,52
79,44,73,50
91,50,80,61
74,41,74,41
85,62,75,72
80,52,73,59
93,57,73,77
73,47,73,47
69,45,64,50
71,46,72,45
86,62,77,71
89,42,74,57
83,50,86,47
84,56,91,49
75,64,77,62
84,54,77,61
84,47,70,61
72,50,58,64
87,51,72,66
62,45,59,48
84,43,73,54
100,45,79,66
76,48,64,60
73,48,63,58
70,47,51,66
65,51,62,54
84,55,79,60
80,38,68,50
76,47,68,55
93,48,86,55
71,53,61,63
64,54,65,53
79,49,69,59
81,58,73,66
98,46,87,57
83,47,74,56
76,46,66,56
88,42,78,52
84,62,74,72
81,61,71,71
78,46,74,50
82,49,72,59
74,55,65,64
95,42,73,64
70,51,59,62
91,49,82,58
95,40,89,46
69,56,70,55
62,49,55,56
80,45,71,54
87,48,78,57
100,52,72,80
100,56,87,69
86,44,77,53
76,43,66,53
80,52,64,68
74,49,69,54
86,54,82,58
76,55,66,65
69,60,69,60
88,43,68,63
81,50,79,52
99,49,86,62
83,42,80,45
67,38,67,38
83,53,79,57
76,59,72,63
76,65,79,62
87,53,71,69
79,45,66,58
86,48,73,61
77,36,63,50
75,51,75,51
88,51,84,55
77,45,66,56
85,49,71,63
86,51,79,58
98,54,83,69
81,36,63,54
80,41,80,41
93,50,78,65
88,69,71,86
65,56,65,56
78,51,72,57
71,67,69,69
72,54,60,66
72,54,72,54
87,45,81,51
72,65,64,73
61,48,54,55
76,47,73,50
79,44,68,55
92,47,76,63
85,54,68,71
68,48,58,58
87,45,82,50
75,46,60,61
83,47,77,53
73,45,63,55
90,42,80,52
74,42,68,48
89,41,76,54
91,55,89,57
84,46,78,52
87,50,78,59
99,45,83,61
77,52,68,61
90,45,80,55
79,58,73,64
76,47,71,52
79,59,77,61
66,44,58,52
87,52,75,64
83,63,73,73
78,51,65,64
78,67,77,68
82,49,76,55
87,49,73,63
76,41,73,44
84,50,80,54
75,46,65,56
85,55,75,65
76,63,68,71
82,42,73,51
94,43,83,54
69,49,66,52
63,54,59,58
84,55,82,57
86,57,73,70
76,47,70,53
75,45,78,42
89,49,79,59
75,48,67,56
87,45,73,59
69,51,66,54
81,56,73,64
71,47,63,55
70,41,61,50
69,51,59,61
82,68,70,80
80,59,69,70
77,59,75,61
79,56,70,65
85,53,72,66
80,54,77,57
74,53,67,60
89,50,78,61
81,60,79,62
73,49,66,56
71,44,67,48
87,41,81,47
67,56,61,62
75,53,68,60
89,38,82,45
91,56,88,59
89,46,80,55
78,51,70,59
67,42,61,48
76,39,66,49
74,55,68,61
84,44,74,54
64,51,67,48
84,50,68,66
84,46,77,53
70,42,59,53
84,47,79,52
72,53,69,56
74,55,68,61
83,36,67,52
75,47,71,51
70,43,61,52
73,53,63,63
93,61,85,69
76,50,67,59
90,53,80,63
71,41,65,47
83,47,72,58
80,52,70,62
91,54,76,69
74,58,73,59
81,55,74,62
90,54,83,61
79,52,67,64
84,48,80,52
81,45,68,58
71,54,70,55
83,44,77,50
92,44,77,59
83,38,69,52
94,42,88,48
80,39,69,50
78,49,75,52
77,53,66,64
70,46,62,54
79,34,69,44
74,51,74,51
63,50,56,57
79,49,71,57
80,48,66,62
85,54,72,67
101,65,89,77
98,49,84,63
103,34,85,52
95,43,89,49
85,49,80,54
91,46,78,59
75,49,68,56
72,47,66,53
81,61,76,66
93,58,79,72
76,48,73,51
70,42,53,59
77,53,73,57
92,51,78,65
90,44,71,63
68,56,62,62
88,49,81,56
79,48,69,58
73,42,64,51
98,50,76,72
79,50,72,57
69,52,72,49
88,59,84,63
85,46,72,59
74,45,67,52
62,50,58,54
75,50,71,54
95,42,73,64
76,61,74,63
80,57,79,58
77,61,73,65
107,59,90,76
74,45,63,56
94,54,88,60
81,52,80,53
85,48,75,58
74,40,61,53
97,48,89,56
64,45,58,51
73,41,62,52
75,47,71,51
75,47,72,50
86,63,83,66
83,39,69,53
100,37,83,54
107,45,82,70
78,44,73,49
84,45,78,51
72,53,73,52
78,46,73,51
74,46,70,50
93,57,87,63
79,47,71,55
87,50,80,57
92,53,75,70
78,50,70,58
75,57,76,56
79,54,77,56
75,51,67,59
84,59,77,66
86,52,77,61
74,42,74,42
77,41,74,44
99,27,81,45
76,50,72,54
74,49,68,55
83,47,68,62
90,48,76,62
67,55,67,55
76,50,76,50
85,55,77,63
82,48,70,60
81,49,71,59
86,60,80,66
95,40,88,47
77,58,73,62
102,46,78,70
78,47,70,55
92,55,85,62
82,43,69,56
83,60,74,69
88,53,81,60
81,51,72,60
78,69,73,74
85,47,74,58
78,50,71,57
66,63,64,65
91,49,71,69
70,49,64,55
86,36,73,49
80,49,72,57
86,45,75,56
72,47,67,52
75,54,72,57
83,46,78,51
82,51,63,70
81,41,74,48
71,58,68,61
99,57,91,65
61,57,61,57
63,54,57,60
73,43,67,49
92,48,83,57
75,48,75,48
86,52,74,64
100,45,81,64
85,54,72,67
84,54,68,70
78,49,57,70
76,46,62,60
68,60,65,63
84,45,71,58
77,50,76,51
76,44,68,52
81,62,70,73
69,52,69,52
90,42,79,53
72,48,69,51
75,53,63,65
65,46,64,47
76,40,66,50
100,56,87,69
81,52,79,54
80,42,70,52
84,52,74,62
87,46,81,52
71,46,66,51
81,55,74,62
57,49,52,54
86,54,81,59
76,46,72,50
78,46,64,60
68,47,61,54
84,51,79,56
92,45,77,60
77,47,61,63
82,61,72,71
92,51,82,61
79,58,70,67
82,56,77,61
93,54,83,64
79,55,69,65
58,59,58,59
85,54,76,63
92,45,78,59
83,60,65,78
70,55,64,61
81,42,75,48
93,48,76,65
69,39,62,46
91,49,78,62
76,50,69,57
73,55,64,64
90,50,72,68
70,46,68,48
78,50,67,61
83,46,78,51
67,46,57,56
72,55,70,57
69,57,63,63
57,56,65,48
93,45,83,55
71,53,74,50
69,39,63,45
106,31,81,56
72,44,67,49
79,50,71,58
76,42,74,44
73,53,72,54
98,38,82,54
92,52,79,65
101,47,75,73
84,47,80,51
105,47,96,56
83,63,76,70
75,46,72,49
95,44,88,51
73,61,72,62
84,55,75,64
80,44,74,50
82,49,74,57
86,47,72,61
73,49,68,54
89,38,72,55
86,51,78,59
93,51,88,56
77,61,65,73
67,47,56,58
64,60,61,63
82,46,69,59
74,49,67,56
70,49,70,49
94,33,82,45
79,46,75,50
82,55,78,59
93,43,79,57
83,53,78,58
76,51,66,61
87,53,84,56
84,54,70,68
76,43,72,47
77,52,70,59
74,62,70,66
90,57,70,77
67,39,63,43
80,41,75,46
76,48,66,58
79,42,73,48
74,52,66,60
85,53,76,62
71,48,64,55
91,49,74,66
66,50,64,52
75,58,69,64
83,54,76,61
98,46,78,66
95,56,85,66
82,44,73,53
73,56,62,67
90,50,76,64
75,59,68,66
78,52,73,57
72,53,68,57
70,60,65,65
78,38,69,47
71,46,66,51
76,45,63,58
73,47,59,61
67,52,67,52
74,56,68,62
94,44,75,63
78,46,64,60
68,49,57,60
77,49,72,54
77,54,71,60
85,48,76,57
93,48,86,55
93,34,68,59
65,47,58,54
77,65,75,67
82,45,67,60
79,45,71,53
75,50,65,60
82,59,71,70
78,53,70,61
64,44,65,43
82,57,81,58
73,53,76,50
86,57,80,63
77,46,64,59
97,60,79,78
82,42,80,44
69,49,64,54
90,59,74,75
79,54,75,58
84,56,74,66
85,46,74,57
93,42,73,62
80,54,73,61
69,59,67,61
80,53,77,56
76,34,71,39
65,46,53,58
75,50,69,56
75,55,72,58
85,42,72,55
79,52,69,62
73,42,54,61
83,51,73,61
80,45,71,54
76,58,78,56
93,37,78,52
72,49,63,58
64,48,59,53
94,45,80,59
84,55,80,59
90,44,77,57
72,36,61,47
89,54,80,63
77,35,54,58
79,46,72,53
90,50,77,63
74,48,68,54
95,50,76,69
64,48,55,57
69,59,71,57
89,57,78,68
85,35,73,47
74,46,71,49
84,43,72,55
82,51,70,63
82,53,69,66
67,45,59,53
86,41,70,57
79,54,72,61
74,52,71,55
67,51,64,54
69,53,65,57
67,50,70,47
93,52,72,73
82,50,66,66
76,57,76,57
81,46,74,53
72,49,68,53
64,52,67,49
72,46,63,55
80,38,65,53
82,61,74,69
83,42,73,52
82,50,76,56
76,47,69,54
78,57,69,66
61,49,59,51
85,47,74,58
67,53,63,57
92,43,85,50
70,67,69,68
100,46,82,64
78,55,69,64
66,44,59,51
86,42,75,53
51,49,51,49
84,41,75,50
80,55,76,59
74,61,71,64
69,55,61,63
96,57,91,62
79,44,76,47
83,56,75,64
73,48,66,55
86,49,77,58
91,50,84,57
74,46,62,58
85,53,74,64
83,60,69,74
78,43,63,58
85,58,73,70
76,60,84,52
79,45,69,55
84,68,78,74
85,48,71,62
98,45,76,67
82,55,81,56
91,48,74,65
78,43,67,54
90,50,76,64
90,43,76,57
85,56,78,63
78,35,61,52
60,52,55,57
91,55,81,65
67,47,63,51
78,47,68,57
84,59,82,61
80,60,71,69
105,50,87,68
83,47,77,53
82,35,60,57
64,53,65,52
71,45,65,51
59,73,55,77
68,52,66,54
62,49,58,53
85,43,79,49
76,61,67,70
75,41,60,56
84,49,76,57
81,52,71,62
72,53,62,63
78,63,62,79
77,50,67,60
77,50,70,57
96,38,80,54
78,46,73,51
70,47,70,47
63,57,61,59
84,56,74,66
78,43,72,49
69,40,63,46
96,44,80,60
71,58,66,63
69,54,71,52
85,54,66,73
86,34,72,48
73,64,77,60
79,39,71,47
75,46,68,53
93,51,75,69
59,48,50,57
83,44,69,58
81,51,80,52
74,43,66,51
89,51,75,65
71,37,59,49
68,47,59,56
80,40,74,46
82,66,81,67
78,41,68,51
78,47,63,62
88,59,80,67
74,43,60,57
87,44,67,64
76,53,73,56
85,59,83,61
74,48,64,58
81,40,69,52
80,58,72,66
85,59,76,68
81,52,78,55
96,62,85,73
75,53,66,62
76,50,73,53
77,63,77,63
76,46,68,54
66,36,55,47
93,46,72,67
65,45,60,50
81,46,65,62
95,44,83,56
66,52,67,51
91,51,73,69
86,43,83,46
74,54,67,61
86,48,73,61
77,54,67,64
78,54,74,58
85,45,79,51
85,42,75,52
71,47,65,53
78,38,70,46
78,62,78,62
86,50,74,62
67,40,62,45
82,43,78,47
78,59,79,58
77,49,60,66
80,46,72,54
78,56,68,66
103,47,84,66
88,49,84,53
88,40,79,49
96,61,77,80
84,55,73,66
79,43,67,55
116,34,85,65
99,55,85,69
63,37,63,37
77,58,71,64
75,45,67,53
71,42,62,51
78,51,67,62
87,55,71,71
81,50,70,61
91,52,79,64
87,50,78,59
82,52,82,52
67,57,70,54
74,72,65,81
81,43,67,57
72,51,72,51
94,61,81,74
80,52,63,69
76,57,81,52
91,48,72,67
73,60,67,66
76,37,64,49
86,52,68,70
71,51,69,53
84,46,69,61
78,47,79,46
92,45,73,64
77,62,70,69
90,53,79,64
70,50,66,54
73,54,67,60
92,49,75,66
72,49,74,47
82,52,79,55
96,61,75,82
73,39,62,50
90,48,85,53
80,40,67,53
82,49,72,59
84,51,80,55
83,50,66,67
83,42,70,55
85,44,70,59
82,44,74,52
82,50,72,60
78,51,68,61
77,49,71,55
84,59,77,66
84,44,75,53
84,47,75,56
82,52,74,60
85,43,74,54
93,51,77,67
91,44,84,51
63,49,57,55
71,47,70,48
77,51,76,52
77,50,76,51
77,51,70,58
76,48,71,53
71,46,58,59
85,39,73,51
71,46,66,51
74,42,68,48
83,45,73,55
86,50,76,60
75,41,68,48
83,48,72,59
74,51,71,54
73,45,65,53
90,47,77,60
86,51,70,67
66,55,72,49
91,58,82,67
91,40,74,57
70,56,66,60
101,49,84,66
83,38,67,54
80,54,75,59
68,61,69,60
76,55,63,68
86,48,80,54
88,50,84,54
88,39,85,42
93,55,82,66
76,43,69,50
76,45,68,53
77,61,75,63
75,38,60,53
72,46,68,50
70,53,61,62
78,51,70,59
73,41,61,53
80,50,72,58
75,47,64,58
93,53,70,76
75,39,72,42
79,39,66,52
93,38,81,50
87,50,85,52
78,49,70,57
80,66,74,72
95,47,78,64
76,54,77,53
76,43,66,53
78,52,69,61
92,58,85,65
80,44,70,54
92,45,83,54
71,61,67,65
74,50,69,55
77,58,82,53
97,42,72,67
73,56,62,67
90,48,76,62
100,64,88,76
70,61,64,67
89,39,74,54
82,43,76,49
82,65,76,71
96,45,80,61
61,48,54,55
73,50,72,51
95,58,93,60
80,50,76,54
87,65,79,73
82,42,71,53
74,50,77,47
84,47,74,57
69,52,71,50
83,43,72,54
76,44,66,54
72,57,76,53
86,46,70,62
78,50,70,58
94,58,92,60
83,62,73,72
80,41,67,54
76,46,70,52
88,52,76,64
89,49,69,69
82,65,76,71
85,46,76,55
77,43,69,51
73,45,63,55
67,49,68,48
69,50,61,58
81,43,74,50
82,53,66,69
96,56,84,68
77,42,71,48
75,59,67,67
82,53,81,54
76,51,72,55
76,57,66,67
83,42,73,52
79,59,71,67
74,45,70,49
61,36,53,44
76,53,74,55
77,43,74,46
81,46,70,57
72,37,73,36
92,64,84,72
88,44,78,54
83,45,81,47
87,49,72,64
82,61,70,73
78,38,69,47
81,48,76,53
88,56,82,62
78,63,81,60
79,55,65,69
73,41,65,49
79,49,74,54
95,57,98,54
71,52,68,55
82,48,77,53
80,51,77,54
78,58,74,62
86,43,70,59
79,37,67,49
88,52,81,59
90,55,79,66
60,36,63,33
84,40,68,56
92,59,76,75
89,56,82,63
66,58,68,56
75,43,68,50
72,52,66,58
93,53,83,63
83,59,80,62
98,58,82,74
68,50,58,60
76,52,74,54
80,43,76,47
68,53,62,59
82,40,74,48
80,37,68,49
87,43,80,50
82,44,71,55
69,55,60,64
80,55,74,61
76,54,71,59
91,52,79,64
76,41,71,46
77,36,57,56
92,49,77,64
75,56,76,55
86,57,74,69
86,60,78,68
95,44,89,50
77,48,62,63
81,36,62,55
70,50,54,66
72,58,65,65
85,50,80,55
89,47,77,59
81,54,73,62
80,42,65,57
79,51,72,58
67,44,53,58
79,45,68,56
95,48,81,62
97,56,90,63
88,49,74,63
76,58,70,64
78,54,65,67
82,50,74,58
85,41,69,57
87,56,85,58
66,54,66,54
84,40,75,49
81,55,76,60
91,65,85,71
87,53,78,62
75,56,65,66
100,52,89,63
64,46,64,46
74,46,69,51
76,46,75,47
77,49,76,50
100,50,89,61
71,47,67,51
88,42,70,60
68,48,66,50
76,42,70,48
76,43,68,51
71,49,63,57
52,61,45,68
85,40,67,58
82,67,83,66
65,55,56,64
85,46,78,53
86,54,77,63
70,49,59,60
73,43,75,41
85,42,66,61
66,39,63,42
80,49,69,60
79,49,70,58
78,56,75,59
72,44,67,49
77,56,73,60
87,46,78,55
74,38,63,49
76,39,65,50
83,41,71,53
82,60,83,59
81,59,76,64
92,49,77,64
69,47,57,59
83,53,81,55
94,54,87,61
92,54,90,56
95,51,86,60
97,41,79,59
75,42,69,48
86,50,73,63
72,46,65,53
86,50,79,57
93,40,83,50
91,57,83,65
99,43,82,60
83,42,67,58
79,57,78,58
81,39,72,48
89,50,75,64
80,46,77,49
75,56,75,56
69,42,56,55
84,52,76,60
84,50,71,63
89,45,84,50
80,49,69,60
89,57,82,64
87,54,71,70
66,41,59,48
86,49,72,63
67,44,67,44
90,47,74,63
68,48,61,55
89,43,80,52
64,40,62,42
75,51,74,52
97,38,78,57
83,57,85,55
93,61,83,71
70,51,66,55
68,44,56,56
69,59,69,59
87,58,77,68
83,60,84,59
80,32,69,43
78,64,76,66
74,40,65,49
73,48,64,57
74,52,69,57
79,52,81,50
100,67,91,76
77,44,71,50
89,38,73,54
71,55,73,53
76,48,67,57
81,54,68,67
81,47,72,56
66,57,65,58
81,57,75,63
81,62,75,68
69,52,63,58
82,42,73,51
84,58,78,64
80,47,64,63
86,51,90,47
90,37,71,56
85,50,80,55
88,49,78,59
72,54,68,58
75,52,71,56
74,49,71,52
73,56,71,58
79,56,76,59
81,57,73,65
88,46,81,53
87,41,76,52
82,45,70,57
77,45,67,55
76,59,60,75
81,42,68,55
78,62,76,64
76,39,67,48
82,51,67,66
75,47,67,55
67,52,57,62
81,59,72,68
66,53,60,59
75,50,70,55
77,44,73,48
75,41,66,50
84,57,70,71
78,50,75,53
71,58,62,67
85,45,75,55
93,60,80,73
82,48,72,58
85,42,68,59
84,49,71,62
84,44,67,61
71,45,60,56
83,47,74,56
91,51,83,59
88,43,74,57
80,51,68,63
83,36,73,46
75,61,65,71
77,52,75,54
78,53,75,56
75,52,70,57
68,56,60,64
80,43,72,51
81,45,71,55
74,48,62,60
78,46,68,56
87,57,78,66
91,59,77,73
65,45,55,55
70,44,69,45
79,52,70,61
89,44,76,57
83,47,74,56
107,53,88,72
66,59,58,67
79,41,67,53
98,61,82,77
71,48,62,57
79,58,80,57
87,46,73,60
73,36,72,37
71,64,64,71
84,44,71,57
79,64,68,75
84,38,71,51
64,41,61,44
84,55,76,63
95,56,85,66
86,45,70,61
82,41,74,49
93,60,79,74
74,42,65,51
68,55,66,57
73,49,73,49
89,45,71,63
102,55,83,74
88,62,81,69
65,49,57,57
73,54,70,57
91,48,77,62
81,46,75,52
71,42,54,59
72,46,62,56
63,46,59,50
73,46,72,47
86,54,79,61
96,54,88,62
77,53,63,67
89,52,71,70
75,53,75,53
80,47,58,69
84,57,76,65
94,49,77,66
82,47,74,55
74,44,66,52
92,49,73,68
74,72,73,73
85,50,77,58
63,54,65,52
63,43,65,41
64,45,60,49
87,48,69,66
95,44,73,66
79,37,71,45
79,52,74,57
75,54,67,62
67,48,67,48
77,51,68,60
73,54,69,58
67,47,63,51
77,58,71,64
84,50,76,58
76,45,66,55
72,42,65,49
83,43,71,55
86,59,90,55
97,39,77,59
83,52,72,63
66,43,57,52
84,57,88,53
86,40,73,53
84,55,81,58
97,45,82,60
76,44,69,51
70,54,65,59
78,58,75,61
77,53,67,63
89,63,86,66
77,46,76,47
83,44,74,53
77,51,75,53
75,51,76,50
75,51,69,57
81,60,80,61
84,38,72,50
77,54,67,64
78,49,68,59
90,45,76,59
88,43,75,56
80,40,70,50
79,42,67,54
90,51,85,56
92,48,88,52
69,45,60,54
70,60,71,59
74,45,74,45
80,42,75,47
89,60,77,72
80,46,79,47
74,47,63,58
77,48,72,53
71,40,64,47
93,69,81,81
75,48,69,54
82,60,83,59
58,41,52,47
72,61,65,68
79,49,75,53
90,44,78,56
70,49,58,61
85,53,71,67
80,55,72,63
82,52,77,57
70,59,64,65
84,48,74,58
80,62,76,66
78,48,77,49
81,44,62,63
79,49,72,56
77,44,63,58
62,50,58,54
91,61,74,78
66,55,63,58
84,50,76,58
80,63,70,73
64,57,62,59
78,43,68,53
76,53,70,59
69,41,58,52
83,48,75,56
81,50,68,63
71,53,65,59
91,47,81,57
86,44,76,54
76,60,69,67
76,46,59,63
67,43,61,49
84,67,74,77
91,50,77,64
67,49,66,50
70,45,66,49
76,56,67,65
79,55,74,60
99,47,83,63
89,48,79,58
68,61,62,67
79,47,70,56
84,43,74,53
83,40,71,52
99,60,84,75
75,50,73,52
82,57,79,60
67,47,60,54
78,47,76,49
92,45,82,55
92,41,70,63
86,57,82,61
86,69,73,82
72,44,66,50
81,51,67,65
59,49,64,44
74,72,77,69
81,50,67,64
79,52,71,60
88,38,76,50
78,51,67,62
89,46,78,57
79,53,73,59
75,42,59,58
71,54,71,54
76,40,71,45
73,37,70,40
78,50,73,55
63,60,66,57
76,48,70,54
87,51,74,64
77,58,75,60
74,54,64,64
81,54,80,55
73,43,62,54
69,57,70,56
83,46,71,58
70,56,63,63
95,47,83,59
69,44,69,44
98,40,75,63
93,47,78,62
80,57,75,62
72,54,65,61
83,43,75,51
78,56,62,72
73,44,68,49
77,45,69,53
67,54,65,56
76,41,73,44
84,62,81,65
80,55,86,49
89,61,85,65
75,49,74,50
83,54,76,61
76,50,69,57
70,46,59,57
72,63,73,62
93,41,77,57
75,49,71,53
77,45,68,54
84,55,78,61
76,56,72,60
79,48,71,56
77,48,63,62
73,53,66,60
86,37,76,47
67,43,60,50
83,48,68,63
74,50,72,52
95,53,80,68
74,46,65,55
85,55,82,58
85,38,72,51
